method,target,feature_space,split_mode,grid_config_name,split,prediction_target,count_topN,mean_absolute_error,median_absolute_error,max_absolute_error,mean_relative_error,median_relative_error,max_relative_error
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,train,CPUTime,100,40697.153763427734,31876.24755859375,247902.88037109375,0.8614185985688332,0.842131951711169,3.45395966330313
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,val,CPUTime,100,19973.56979980469,16358.119140625,68743.208984375,2.404480993932067,0.7774624030918267,18.388623684687953
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,test,CPUTime,100,34851.620009765626,26542.509216308594,76089.71911621094,14.100483370833008,0.9534966978047834,1019.5194762323944
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,train,CPUTime,100,40687.99407714844,31579.995361328125,247547.80224609375,1.5542570190647433,0.8335394907683074,52.855215567129626
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,val,CPUTime,100,19726.39398956299,16326.22314453125,68366.36083984375,2.335871835053353,0.755602785136766,18.295009751451374
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,test,CPUTime,100,33298.24121032715,26304.01318359375,75805.2607421875,0.9052684611272572,0.9289944902795284,0.9794335170098912
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,train,CPUTime,100,44042.088647460936,34568.322021484375,247703.78833007812,1.6304669635329319,0.8943040460148142,58.29799171730324
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,val,CPUTime,100,17647.285106811523,13324.2060546875,68536.0908203125,0.7461575156757791,0.7464164767619264,0.9775305560797528
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,test,CPUTime,100,33507.351181640624,26739.673583984375,75766.31005859375,0.9113027917980558,0.9277421947848399,0.977237449438276
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,train,CPUTime,100,44514.20088134766,34837.877349853516,248620.94897460935,1.5656008496178948,0.912618372329995,53.039681893807874
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,val,CPUTime,100,17844.88581390381,13534.239379882812,70436.85815429688,0.7484511330778193,0.7521991572089701,0.9801547999841496
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,test,CPUTime,100,35228.97684448242,26744.293090820312,111912.625,20.90754269643089,0.9370125335780819,1576.2341549295777
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,train,CPUTime,100,44019.02643920898,34255.23840332031,249358.39038085935,1.8129639855259996,0.8975586106660025,61.97858796296296
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,val,CPUTime,100,20181.711852416993,17732.69091796875,70314.4345703125,2.4127543080556384,0.8448922725679309,16.685587978501452
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,test,CPUTime,100,35602.574974365234,27389.879272460938,119906.4375,22.154015420249763,0.9379394107023481,1688.8230633802816
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,train,CPUTime,100,44576.26408569336,34801.85888671875,249619.3232421875,1.5897455355990138,0.9065456254969163,53.991848415798614
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,val,CPUTime,100,20281.174045410156,17432.8037109375,71043.12768554688,2.3513202503261703,0.8448168153288691,16.212940232674164
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,test,CPUTime,100,33707.592777099606,26837.535034179688,76064.61389160156,0.9145170461188075,0.934307320013082,0.980963024639462
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,train,CPUTime,100,44926.47972961426,35070.30236816406,248603.427734375,0.8772341996300013,0.9106461315830718,0.9926115591108152
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,val,CPUTime,100,18315.87031188965,13893.954833984375,70139.279296875,0.7486031228799338,0.732404006879585,0.9839879870466524
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,test,CPUTime,100,33234.64959899902,26819.147583007812,76133.2578125,0.900089069620013,0.9275016490081875,0.9925533289100692
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,train,CPUTime,100,45115.889067993165,35159.799072265625,248530.87060546875,0.8712275512475209,0.8998297870106411,0.9939368436615864
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,val,CPUTime,100,18549.539047851562,14314.63720703125,70173.439453125,0.7447169082094631,0.712752188550402,0.9724857556704944
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,test,CPUTime,100,36346.34011413574,27017.316772460938,162439.296875,29.736144804867404,0.9364595254020043,2287.877420774648
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,train,CPUTime,100,44679.957611083984,34766.63659667969,249358.71997070312,1.5377003635430462,0.9059097431840861,50.41103334780093
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,val,CPUTime,100,20094.48292236328,17568.795166015625,70984.83325195312,2.326373242648873,0.8374920384957019,15.917131088987665
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,test,CPUTime,100,37393.53390075683,27349.1806640625,206929.3125,37.528928143704256,0.9434619498375598,2914.4973591549297
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,train,CPUTime,100,44868.6077722168,35196.339111328125,249475.03369140625,2.0248160980559415,0.9261914102714349,51.514151114004626
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,val,CPUTime,100,20437.743862304687,18484.978271484375,70898.58935546875,2.473720907370644,0.8469532921067255,16.2781785762881
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,test,CPUTime,100,32813.39930908203,25455.184143066406,75382.26635742188,0.897155898994301,0.9424689296710054,0.9776639004754432
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,train,CPUTime,100,41347.81935333252,33053.75634765625,246735.92626953125,0.8150830435510314,0.8267959756840702,1.3735944668733533
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,val,CPUTime,100,19575.29842010498,16347.280029296875,67405.37890625,0.7796031249763122,0.7513189324757628,0.9858387774901516
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,test,CPUTime,100,33322.90310668945,26163.088745117188,75366.20288085938,0.9086697335128007,0.9420142581786763,0.9788389131572046
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,train,CPUTime,100,42379.90036743164,33881.99792480469,248896.95043945312,0.8385596265606006,0.8369668459612531,1.2778201868697192
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,val,CPUTime,100,20202.41326477051,16730.81103515625,70152.4345703125,0.7915101813317144,0.7676262476491715,0.9703676155043732
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,test,CPUTime,100,33944.68988647461,27055.544921875,74966.65356445312,9.11283906640845,0.9335501164348309,662.0936399647887
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,train,CPUTime,100,41066.161193847656,31173.600830078125,246713.9921875,82.17658905805047,0.8262382959645398,8062.4375
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,val,CPUTime,100,20443.845994262694,17571.6552734375,72072.49365234375,0.9789934133176393,0.8760803863608686,8.637917838352685
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,test,CPUTime,100,35234.09041870117,26607.796447753906,109847.953125,20.01714122506896,0.9419048190790399,1547.1542693661972
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,train,CPUTime,100,39539.05098022461,30174.7080078125,246389.7451171875,4.149756887066809,0.8249211029841763,226.50291666666664
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,val,CPUTime,100,20295.66029510498,17134.802032470703,72013.33984375,0.8195896536683871,0.8529835236357062,0.9714772973499076
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,test,CPUTime,100,32889.17045898437,25530.17153930664,75228.8798828125,0.8981840888512375,0.9431668018681478,0.979733731082076
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,train,CPUTime,100,41530.15951782226,33354.14660644531,245901.6025390625,0.8189283350210009,0.8279635557967215,1.4240864833174345
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,val,CPUTime,100,19156.862359924315,15595.1220703125,67153.41552734375,0.7593987477139903,0.7122297904004973,0.985476790883152
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,test,CPUTime,100,32987.431939697264,25618.74432373047,74897.1552734375,0.9006874931349056,0.9410887666309253,0.976621456778305
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,train,CPUTime,100,41839.086333007814,32651.454833984375,245802.89599609375,0.8253091552516763,0.8115484848637607,1.2383674877350777
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,val,CPUTime,100,20076.29555114746,17148.818481445312,66816.62548828125,0.8087517560967024,0.7885020489562684,0.9857566880076462
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,test,CPUTime,100,33835.80081481933,26534.612060546875,75115.541015625,11.935138693828412,0.9225886940585134,891.0495708626761
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,train,CPUTime,100,40604.437192382815,30615.8017578125,245984.0732421875,59.70127151971573,0.8473884241281779,5537.417317708333
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,val,CPUTime,100,20001.790185546874,17035.22607421875,71517.9853515625,0.8212450966413871,0.8634763684254794,0.9540291995920992
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,test,CPUTime,100,34108.75551391602,27233.097595214844,75062.79760742188,10.138021576291305,0.9320513537263212,744.9571963028169
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,train,CPUTime,100,41539.084963378904,31699.30224609375,246844.93310546875,68.51488890868245,0.8371804911428395,6692.425130208333
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,val,CPUTime,100,20898.741853637694,17966.971252441406,72939.61181640625,0.837901680800867,0.897225771808144,0.9639545414908444
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,test,CPUTime,100,33028.27748779297,26062.274841308594,76561.90148925781,0.9065361817516273,0.9401899457731622,0.9882802755861236
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,train,CPUTime,100,42869.344153442384,34047.39636230469,246395.185546875,0.8430846627079296,0.8747732777732273,0.9941665538587884
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,val,CPUTime,100,19361.65615875244,15588.270263671875,68570.5693359375,0.7719361942212032,0.7278973486765921,0.991997873279755
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,test,CPUTime,100,33037.99404418945,25970.619354248047,76435.27709960938,0.8999346841830825,0.935406645840712,0.986217101879752
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,train,CPUTime,100,43098.4718951416,34619.88073730469,245724.08740234375,0.8442722609570922,0.8591607419842013,0.99948628018967
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,val,CPUTime,100,19841.85710876465,15600.367431640625,69018.73876953125,0.7937763859081055,0.7618858905469805,0.9953217410752578
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,test,CPUTime,100,33409.12176513672,26458.52960205078,76050.26318359375,8.143487145274948,0.9270158662309316,592.5663512323944
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,train,CPUTime,100,64273.16268676758,34938.988037109375,2014431.75,6762.667747742389,0.8697029722277946,671477.25
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,val,CPUTime,100,20090.329951782227,16868.801025390625,70749.6337890625,0.7975261720476758,0.8167772234523458,0.9588879026424424
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,test,CPUTime,100,34054.94693969726,27147.939208984375,76152.34936523438,8.729252283590936,0.9377734555181968,629.8806668133802
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,train,CPUTime,100,63023.34811401367,36349.44140625,1710863.5,5753.533963069565,0.9030418138391213,570287.8333333334
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,val,CPUTime,100,20629.02948852539,17685.45166015625,71977.8427734375,1.4942135499377363,0.8632223361894968,50.66366975203805
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,test,CPUTime,100,32889.76922546387,25615.32925415039,76343.83337402344,0.8968622579804812,0.9407203240474381,0.9851218859354656
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,train,CPUTime,100,42812.58859375,33360.59655761719,247049.9326171875,102.48536774710567,0.8685564625475819,10165.841796875
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,val,CPUTime,100,20258.920365219117,16711.841796875,67311.69140625,0.8116967884401985,0.7925652407053176,0.9962699506142256
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,test,CPUTime,100,33330.11090209961,26004.87612915039,76521.48791503906,0.9045232075980487,0.9395097028200345,0.98693156584973
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,train,CPUTime,100,44102.18590232849,34735.308013916016,247348.9990234375,0.8582789125842913,0.8857454891962702,0.9995217515262328
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,val,CPUTime,100,20783.151068115236,16701.308349609375,69870.2353515625,0.8274020269521535,0.8105985647828515,0.9961962792610513
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,test,CPUTime,100,33376.490231933596,26707.244018554688,76609.99383544922,3.6512863803389077,0.9400846880592839,274.90292143485914
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,train,CPUTime,100,65515.06024902344,36100.625732421875,2131444.25,7152.794151302581,0.8891051843715155,710481.4166666666
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,val,CPUTime,100,20254.90270690918,17350.48974609375,71255.7490234375,0.8096529243078043,0.8467161981663665,0.959098651587554
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,test,CPUTime,100,33523.689785766604,26384.42254638672,76444.75805664062,1.4305352656895132,0.9350065217748664,53.0404800257732
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,train,CPUTime,100,68603.71013793946,36833.4033203125,2209063.75,7410.470241681738,0.8932381562632139,736354.5833333334
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,val,CPUTime,100,21158.33630859375,18068.968688964844,73086.29296875,0.844655248323497,0.8870090503647488,0.9580828697809732
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,test,CPUTime,100,29336.270599975585,12470.87223815918,250848.20123291016,0.9155134033138197,0.9192211355993423,0.9974281843889944
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,train,CPUTime,100,40306.25248901367,33033.09167480469,173732.1123046875,0.908963938534669,0.9193966963538376,0.9854450197156556
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,val,CPUTime,100,30128.586259155272,26617.669891357422,72991.431640625,0.911099435762418,0.9138995181295608,0.9807548549025402
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,test,CPUTime,100,29281.766126861574,12450.446578979492,250793.23150634769,0.9069888504891046,0.9046170987115014,0.9972096125423872
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,train,CPUTime,100,40577.96140380859,33268.78454589844,174136.13989257812,0.9161793170321372,0.9227419017760465,0.9824132197215288
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,val,CPUTime,100,30083.02280151367,26338.542419433594,73402.140625,0.9059507266121877,0.9110177006708224,0.9739465790177372
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,test,CPUTime,100,29138.605526428222,12375.044692993164,250325.6280517578,0.9152286444571136,0.9226973707259098,0.9953503173095204
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,train,CPUTime,100,38682.968513183594,32389.207275390625,171842.75341796875,0.8911446369683947,0.903014538792475,0.9786518842229498
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,val,CPUTime,100,29256.308007202148,25955.629150390625,69035.232421875,0.8912972795041522,0.9154352214762524,0.9646187555317696
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,test,CPUTime,100,29212.290687942506,12472.397201538086,250559.33728027344,0.9153651421729897,0.9240723613036831,0.9962795971302548
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,train,CPUTime,100,38887.93790100098,32327.607055664062,171991.92919921875,0.8840399639204318,0.9062872990251782,0.98272052735892
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,val,CPUTime,100,29631.993232421875,26476.810913085938,70193.28125,0.9007283492079639,0.921159001246037,0.970627818969516
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,test,CPUTime,100,29329.378936462403,12504.554107666016,250851.91693115231,0.9121440905530297,0.9136806722053018,0.9974429588308013
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,train,CPUTime,100,40416.01984558105,33094.84313964844,173811.30688476562,0.9118775842851654,0.9193960207552592,0.9839811740839296
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,val,CPUTime,100,30082.16862182617,26497.173400878906,73148.666015625,0.9063439936331719,0.9122802614929579,0.9777665739704212
2dsa,cpu,raw,temporal,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,test,CPUTime,100,28862.753331375123,12103.018737792969,248756.78564453125,0.9157956309354105,0.9181746527530269,1.2201213311711585
