method,target,feature_space,split_mode,grid_config_name,grid_config_path,config_architecture,config_scaler,config_optimizer,config_batch_size,config_activation,config_dropout,batch_size,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,64_32,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,652.6492815485649,221.70311639719995,264.3963323227572,2439.841371679044,205.6825773220613,825.9360072781042,11,652.6492815485649,236.93618774414065,2439.841371679044,35452.84112548828,1476.4870849609365,221.70311639719995,225.40777587890625,205.6825773220613,10270.980346679688,384.3109130859375,264.3963323227572,122.6484375,825.9360072781042,38821.05322265625,1077.0081481933594,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,64_32,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,639.371741534921,124.2710306627997,253.58122526980964,2466.737121302082,212.16228659566343,847.596183857663,11,639.371741534921,216.04959106445312,2466.737121302082,35616.850646972656,1599.3422576904293,124.2710306627997,98.64407348632812,212.16228659566343,10368.985412597656,281.3558654785156,253.58122526980964,95.57757568359376,847.596183857663,38975.044006347656,1188.271942138672,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,64_32,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,638.9167028413992,140.02003032720202,246.68476738785523,2460.8835692001294,211.4980008297473,846.7013702151917,11,638.9167028413992,216.1034393310547,2460.8835692001294,35565.08187866211,1581.745239257812,140.02003032720202,120.59161376953124,211.4980008297473,10371.031951904297,294.5571701049769,246.68476738785523,84.80743408203125,846.7013702151917,38922.31137084961,1177.46142578125,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,64_32,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,642.5828165895092,116.53082971602772,263.71884975484164,2469.7327850550823,215.2782901408342,852.1918526839488,11,642.5828165895092,204.69332885742188,2469.7327850550823,35625.56915283203,1623.981637573242,116.53082971602772,84.50608825683594,215.2782901408342,10409.933715820312,261.28733520507757,263.71884975484164,99.2496337890625,852.1918526839488,38987.73205566406,1220.3521881103516,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,338.8744253406797,120.4744804011617,301.1002241921376,912.3034264659224,197.59103610082877,743.4947035505793,82,338.8744253406797,133.20809936523438,912.3034264659224,22256.34326171875,1118.704331207275,120.4744804011617,80.07135009765625,197.59103610082877,6294.041488647461,271.76861572265625,301.1002241921376,125.96463012695312,743.4947035505793,32328.57470703125,1285.0563507080078,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,361.7843954197926,135.42452486869308,311.5223586475227,1008.805726720615,216.73420906862344,702.1795483297328,62,361.7843954197926,140.9062042236328,1008.805726720615,23850.076171875,1117.7156524658203,135.42452486869308,87.07281494140625,216.73420906862344,6297.059173583984,322.247702026365,311.5223586475227,153.57846069335938,702.1795483297328,33506.6357421875,1274.2606201171875,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,489.3349227240344,167.17250160946742,307.3229362139263,1416.4968024138668,207.0619828611072,692.2113439043425,27,489.3349227240344,195.5433349609375,1416.4968024138668,34546.87109375,1812.3210571289053,167.17250160946742,119.08357238769533,207.0619828611072,6109.169982910156,491.8980682373044,307.3229362139263,145.80999755859375,692.2113439043425,31985.43603515625,1182.8021240234375,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,504.3153684722306,189.74356786614305,302.82322387457305,1455.6782230478457,194.44043655477637,686.8318412146424,28,504.3153684722306,189.49383544921875,1455.6782230478457,36336.140625,1895.251953125,189.74356786614305,159.48953247070312,194.44043655477637,6100.277984619141,440.9259643554687,302.82322387457305,137.26559448242188,686.8318412146424,31689.12109375,1095.8792724609375,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,473.4257985583321,161.78415850187918,306.3391357410516,1353.6821016384442,208.8279052536407,706.8588962933968,16,473.4257985583321,135.49224853515625,1353.6821016384442,32116.8359375,1819.0537109375,161.78415850187918,115.4748077392578,208.8279052536407,6628.553466796875,371.3243276596063,306.3391357410516,173.85110473632812,706.8588962933968,33359.3251953125,1073.428451538086,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,343.95297711328334,102.1165076539808,284.15207398556146,891.9426096345206,201.96433230668777,759.3311369560613,62,343.95297711328334,124.17221069335938,891.9426096345206,22281.5302734375,1183.1255859374992,102.1165076539808,57.79804992675781,201.96433230668777,6236.0672607421875,262.9842300415034,284.15207398556146,114.17221069335938,759.3311369560613,36886.48828125,1324.2789306640625,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,434.3667831865706,184.2715067346268,282.3408938579622,1325.5912569144189,210.10418182921697,700.3314421253774,27,434.3667831865706,146.43368530273438,1325.5912569144189,37347.15625,1414.9431884765622,184.2715067346268,169.3396453857422,210.10418182921697,6105.4462890625,397.3418701171872,282.3408938579622,100.7196044921875,700.3314421253774,32453.09130859375,1151.5601196289062,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,624.9180789349522,163.23580175178552,266.23372545991083,2269.671929854839,219.48930367336408,769.5511983632483,11,624.9180789349522,214.70675659179688,2269.671929854839,33938.56787109375,1179.6626586914062,163.23580175178552,121.71612548828124,219.48930367336408,9290.890869140623,279.72985076904223,266.23372545991083,117.2406768798828,769.5511983632483,36829.63525390625,1033.872802734375,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,387.8396020452882,127.73747115419202,277.7930733334437,1372.6172480550204,220.41376906615855,735.1957475602771,54,387.8396020452882,153.2280731201172,1372.6172480550204,81787.6171875,1076.1082519531244,127.73747115419202,86.50918579101562,220.41376906615855,6824.0595703125,287.30633544921875,277.7930733334437,121.65847778320312,735.1957475602771,34353.2431640625,1104.3353271484375,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,656.1143562149551,213.24785384463857,354.64326015322155,2227.563993754513,241.11300230944505,757.4467116345606,13,656.1143562149551,265.51683044433594,2227.563993754513,33536.472412109375,1253.6868530273418,213.24785384463857,205.31040811538696,241.11300230944505,9147.533081054688,399.08930167853833,354.64326015322155,269.1837994456291,757.4467116345606,36716.448486328125,1120.9377195835114,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,644.503882969745,140.83063377571705,288.6696947643589,2193.832296392168,229.94405472922392,735.1828318411679,13,644.503882969745,256.31793212890625,2193.832296392168,33286.318115234375,1207.4217163085934,140.83063377571705,127.2453842163086,229.94405472922392,8668.510009765625,275.4204208374021,288.6696947643589,135.32684326171875,735.1828318411679,35737.78076171875,987.854736328125,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,617.4615911051849,102.7645583257406,293.61126797342354,2387.2324685155686,228.5560706188241,801.4370681107347,12,617.4615911051849,185.7911071777344,2387.2324685155686,34924.6962890625,1424.5816101074188,102.7645583257406,51.61590576171875,228.5560706188241,9817.75811767578,273.3825088500975,293.61126797342354,156.83184814453125,801.4370681107347,37832.32763671875,1160.5530395507812,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,349.1523535149204,128.85806422696965,368.66302834728856,1375.3112177274436,199.47604684382773,817.2500545459047,75,349.1523535149204,123.8189697265625,1375.3112177274436,99166.375,1208.4163330078125,128.85806422696965,88.33935546875,199.47604684382773,6286.921096801758,302.2967529296875,368.66302834728856,140.90243530273438,817.2500545459047,33695.57275390625,1787.378662109375,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,621.4577124446586,173.76659996726295,303.6464015005749,2182.903908931068,229.2735538574616,737.6353485159918,12,621.4577124446586,218.2928771972656,2182.903908931068,33141.02587890625,1292.7030181884763,173.76659996726295,145.99424743652344,229.2735538574616,8748.382202148438,299.73370361328125,303.6464015005749,162.4671630859375,737.6353485159918,36276.188232421875,1034.1062316894531,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,64_32,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,619.3653413996468,102.10881252468192,277.91848421717043,2427.2138394330427,221.68416675137505,826.3402633453138,11,619.3653413996468,164.1609344482422,2427.2138394330427,35224.73602294922,1555.104885864252,102.10881252468192,67.02468872070312,221.68416675137505,10142.90347290039,243.68673706054688,277.91848421717043,128.9999237060547,826.3402633453138,38260.18835449219,1225.194091796875,,,,,,,,,,,,,,,
pcsa,cpu,raw,temporal,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/cpu/raw/temporal/pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,64_32,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,637.867089755349,114.2885879217644,324.3184815971591,2441.025284281244,234.29786968719225,836.9738814538476,11,637.867089755349,174.01368713378906,2441.025284281244,35341.09045410156,1616.5954910278313,114.2885879217644,56.60205078125,234.29786968719225,10229.771484375,312.08958435058594,324.3184815971591,175.49508666992188,836.9738814538476,38513.99871826172,1291.2073364257812,,,,,,,,,,,,,,,
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,128_64,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2314.0204975631036,1491.0966310889744,2777.9842373193796,4935.908039130572,3782.144870254576,7510.670539874339,12,,,,,,,,,,,,,,,,2314.0204975631036,1255.65625,4935.908039130572,149523.35961914062,8033.979077148436,1491.0966310889744,832.759033203125,3782.144870254576,39754.41455078125,3384.2154785156235,2777.9842373193796,1211.734375,7510.670539874339,111186.54956054688,9732.5146484375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,128_64,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2152.002361764339,1740.4872521857856,2838.7999037058257,4767.826319765685,3664.206312279735,7262.705245116645,13,,,,,,,,,,,,,,,,2152.002361764339,1122.799560546875,4767.826319765685,149076.76000976562,7026.542041015624,1740.4872521857856,1307.3963623046875,3664.206312279735,39286.818603515625,2625.73500976562,2838.7999037058257,1477.72998046875,7262.705245116645,109650.0009765625,8777.1455078125
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,128_64,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,2195.034292221774,1606.771562706639,2802.234217902146,4832.6683336614615,3716.9671424870457,7346.499429526959,12,,,,,,,,,,,,,,,,2195.034292221774,1136.6328125,4832.6683336614615,149337.16674804688,7365.894946289062,1606.771562706639,1056.869140625,3716.9671424870457,39493.30810546875,2906.7636230468743,2802.234217902146,1364.059814453125,7346.499429526959,110067.435546875,9150.296875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,128_64,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,2214.7427363715824,1632.051788119612,2832.328930499542,4818.1051937940765,3707.162215727332,7326.464465059048,12,,,,,,,,,,,,,,,,2214.7427363715824,1157.58837890625,4818.1051937940765,149230.01782226562,7301.149291992183,1632.051788119612,1117.531982421875,3707.162215727332,39434.0234375,2853.0966796875,2832.328930499542,1393.995361328125,7326.464465059048,109990.791015625,9075.747802734377
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,128_64,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,2340.3905132446803,1526.0415379634844,2807.4887893502196,4904.454014927749,3756.4617111142593,7475.677865178795,11,,,,,,,,,,,,,,,,2340.3905132446803,1297.1318359375,4904.454014927749,149409.06030273438,7899.178833007806,1526.0415379634844,899.1290283203125,3756.4617111142593,39598.855224609375,3241.8395507812493,2807.4887893502196,1256.50244140625,7475.677865178795,111027.40258789062,9591.877685546877
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,128_64,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,2227.2506839463294,1455.315225650225,2744.347940372909,5068.041562658324,3864.293178441751,7639.22154375142,11,,,,,,,,,,,,,,,,2227.2506839463294,1096.138916015625,5068.041562658324,149864.74096679688,8525.855078124994,1455.315225650225,765.81689453125,3864.293178441751,40103.19189453125,3809.1393554687497,2744.347940372909,1067.9619140625,7639.22154375142,111871.1318359375,10221.994140625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,128_64,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,2226.6445293067145,1638.898301347595,2838.21383501037,4811.050561836263,3699.832215127454,7323.945983771448,11,,,,,,,,,,,,,,,,2226.6445293067145,1190.662109375,4811.050561836263,149198.5048828125,7296.063623046864,1638.898301347595,1140.00732421875,3699.832215127454,39319.611572265625,2814.600244140625,2838.21383501037,1415.297119140625,7323.945983771448,109974.99658203124,9084.355224609377
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,128_64,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,2274.9023206806582,1534.6745057109008,2806.4765673399606,4894.242173220747,3751.192164383773,7436.982926985012,11,,,,,,,,,,,,,,,,2274.9023206806582,1228.62646484375,4894.242173220747,149432.56030273438,7758.103320312495,1534.6745057109008,905.875,3751.192164383773,39584.93408203125,3158.917065429687,2806.4765673399606,1285.037353515625,7436.982926985012,110689.92724609376,9472.7255859375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,128_64,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2353.184866950534,1550.241905590285,2817.5473618847395,4878.564430064871,3745.2965410081256,7446.413054042317,13,,,,,,,,,,,,,,,,2353.184866950534,1332.613037109375,4878.564430064871,149390.32592773438,7805.586743164063,1550.241905590285,890.6328125,3745.2965410081256,39601.848876953125,3143.819262695312,2817.5473618847395,1328.8798828125,7446.413054042317,110860.81518554688,9488.063720703123
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,128_64,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2289.000639422951,1682.261091637686,2855.357832410795,4775.4803793410365,3680.1993931194183,7307.887406974385,14,,,,,,,,,,,,,,,,2289.000639422951,1256.419189453125,4775.4803793410365,149109.70043945312,7211.8727539062365,1682.261091637686,1248.7039794921875,3680.1993931194183,39357.251220703125,2749.59423828125,2855.357832410795,1526.64697265625,7307.887406974385,110047.04248046876,8932.841552734375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,128_64,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,2210.9529659580644,1654.8487145115962,2836.718822733322,4797.3525220751435,3697.76744143778,7304.397528514811,13,,,,,,,,,,,,,,,,2210.9529659580644,1150.6416015625,4797.3525220751435,149158.71362304688,7177.8324707031215,1654.8487145115962,1173.784423828125,3697.76744143778,39396.59912109375,2785.7665527343743,2836.718822733322,1423.98583984375,7304.397528514811,109882.55810546876,8971.9921875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,128_64,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,2272.1669041738824,1710.6080550334298,2881.0838061955783,4765.537506188641,3680.7639841464343,7274.176651290626,13,,,,,,,,,,,,,,,,2272.1669041738824,1236.848388671875,4765.537506188641,149075.4345703125,7082.45344238281,1710.6080550334298,1301.066162109375,3680.7639841464343,39295.591796875,2670.0419921875,2881.0838061955783,1511.82373046875,7274.176651290626,109741.462890625,8901.739013671875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,128_64,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,2360.3687652593017,1591.9427478754408,2839.525223847225,4827.974636115198,3716.983324771848,7389.599141678407,12,,,,,,,,,,,,,,,,2360.3687652593017,1345.464111328125,4827.974636115198,149230.40771484375,7573.514111328124,1591.9427478754408,1020.711181640625,3716.983324771848,39488.8857421875,3005.1842773437493,2839.525223847225,1459.9990234375,7389.599141678407,110565.56396484376,9224.063232421877
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,128_64,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,2318.2213839063156,1580.2468127785803,2808.4668816221374,4838.2077549910255,3725.010811824273,7399.328942186458,12,,,,,,,,,,,,,,,,2318.2213839063156,1293.5263671875,4838.2077549910255,149288.62548828125,7585.044873046873,1580.2468127785803,979.71826171875,3725.010811824273,39592.927734375,3045.4650390624993,2808.4668816221374,1456.39794921875,7399.328942186458,110599.4345703125,9215.280517578123
